id,title,kind_id,imdb_id
3004,100000000000000000000000000000000000000000000000000000003003,878,633
3005,100000000000000000000000000000000000000000000000000000003004,603,175
3006,100000000000000000000000000000000000000000000000000000003005,57,763
3007,100000000000000000000000000000000000000000000000000000003006,698,358
3008,100000000000000000000000000000000000000000000000000000003007,612,793
3009,100000000000000000000000000000000000000000000000000000003008,958,966
3010,100000000000000000000000000000000000000000000000000000003009,501,870
3011,100000000000000000000000000000000000000000000000000000003010,920,223
3012,100000000000000000000000000000000000000000000000000000003011,428,619
3013,100000000000000000000000000000000000000000000000000000003012,319,892
3014,100000000000000000000000000000000000000000000000000000003013,980,499
3015,100000000000000000000000000000000000000000000000000000003014,455,704
3016,100000000000000000000000000000000000000000000000000000003015,519,862
3017,100000000000000000000000000000000000000000000000000000003016,396,348
3018,100000000000000000000000000000000000000000000000000000003017,474,102
3019,100000000000000000000000000000000000000000000000000000003018,428,557
3020,100000000000000000000000000000000000000000000000000000003019,636,274
3021,100000000000000000000000000000000000000000000000000000003020,310,885
3022,100000000000000000000000000000000000000000000000000000003021,855,306
3023,100000000000000000000000000000000000000000000000000000003022,324,172
3024,100000000000000000000000000000000000000000000000000000003023,363,700
3025,100000000000000000000000000000000000000000000000000000003024,959,85
3026,100000000000000000000000000000000000000000000000000000003025,379,685
3027,100000000000000000000000000000000000000000000000000000003026,826,885
3028,100000000000000000000000000000000000000000000000000000003027,341,523
3029,100000000000000000000000000000000000000000000000000000003028,753,448
3030,100000000000000000000000000000000000000000000000000000003029,84,447
3031,100000000000000000000000000000000000000000000000000000003030,588,682
3032,100000000000000000000000000000000000000000000000000000003031,192,201
3033,100000000000000000000000000000000000000000000000000000003032,274,534
3034,100000000000000000000000000000000000000000000000000000003033,830,668
3035,100000000000000000000000000000000000000000000000000000003034,586,468
3036,100000000000000000000000000000000000000000000000000000003035,397,350
3037,100000000000000000000000000000000000000000000000000000003036,214,299
3038,100000000000000000000000000000000000000000000000000000003037,680,82
3039,100000000000000000000000000000000000000000000000000000003038,252,509
3040,100000000000000000000000000000000000000000000000000000003039,875,4
3041,100000000000000000000000000000000000000000000000000000003040,442,796
3042,100000000000000000000000000000000000000000000000000000003041,416,556
3043,100000000000000000000000000000000000000000000000000000003042,674,220
3044,100000000000000000000000000000000000000000000000000000003043,621,561
3045,100000000000000000000000000000000000000000000000000000003044,931,47
3046,100000000000000000000000000000000000000000000000000000003045,942,493
3047,100000000000000000000000000000000000000000000000000000003046,696,431
3048,100000000000000000000000000000000000000000000000000000003047,956,160
3049,100000000000000000000000000000000000000000000000000000003048,342,706
3050,100000000000000000000000000000000000000000000000000000003049,185,888
3051,100000000000000000000000000000000000000000000000000000003050,923,206
3052,100000000000000000000000000000000000000000000000000000003051,971,307
3053,100000000000000000000000000000000000000000000000000000003052,697,908
3054,100000000000000000000000000000000000000000000000000000003053,460,163
3055,100000000000000000000000000000000000000000000000000000003054,4,874
3056,100000000000000000000000000000000000000000000000000000003055,693,638
3057,100000000000000000000000000000000000000000000000000000003056,402,918
3058,100000000000000000000000000000000000000000000000000000003057,670,565
3059,100000000000000000000000000000000000000000000000000000003058,1,475
3060,100000000000000000000000000000000000000000000000000000003059,55,356
3061,100000000000000000000000000000000000000000000000000000003060,559,324
3062,100000000000000000000000000000000000000000000000000000003061,295,141
3063,100000000000000000000000000000000000000000000000000000003062,117,796
3064,100000000000000000000000000000000000000000000000000000003063,575,764
3065,100000000000000000000000000000000000000000000000000000003064,967,322
3066,100000000000000000000000000000000000000000000000000000003065,818,97
3067,100000000000000000000000000000000000000000000000000000003066,971,570
3068,100000000000000000000000000000000000000000000000000000003067,176,837
3069,100000000000000000000000000000000000000000000000000000003068,217,809
3070,100000000000000000000000000000000000000000000000000000003069,590,301
3071,100000000000000000000000000000000000000000000000000000003070,838,747
3072,100000000000000000000000000000000000000000000000000000003071,969,486
3073,100000000000000000000000000000000000000000000000000000003072,175,334
3074,100000000000000000000000000000000000000000000000000000003073,42,849
3075,100000000000000000000000000000000000000000000000000000003074,702,638
3076,100000000000000000000000000000000000000000000000000000003075,396,446
3077,100000000000000000000000000000000000000000000000000000003076,189,518
3078,100000000000000000000000000000000000000000000000000000003077,684,968
3079,100000000000000000000000000000000000000000000000000000003078,455,42
3080,100000000000000000000000000000000000000000000000000000003079,52,397
3081,100000000000000000000000000000000000000000000000000000003080,505,757
3082,100000000000000000000000000000000000000000000000000000003081,828,445
3083,100000000000000000000000000000000000000000000000000000003082,879,46
3084,100000000000000000000000000000000000000000000000000000003083,81,197
3085,100000000000000000000000000000000000000000000000000000003084,995,612
3086,100000000000000000000000000000000000000000000000000000003085,381,469
3087,100000000000000000000000000000000000000000000000000000003086,455,422
3088,100000000000000000000000000000000000000000000000000000003087,658,180
3089,100000000000000000000000000000000000000000000000000000003088,336,833
3090,100000000000000000000000000000000000000000000000000000003089,2,329
3091,100000000000000000000000000000000000000000000000000000003090,68,698
3092,100000000000000000000000000000000000000000000000000000003091,632,410
3093,100000000000000000000000000000000000000000000000000000003092,905,429
3094,100000000000000000000000000000000000000000000000000000003093,550,132
3095,100000000000000000000000000000000000000000000000000000003094,37,180
3096,100000000000000000000000000000000000000000000000000000003095,90,633
3097,100000000000000000000000000000000000000000000000000000003096,603,466
3098,100000000000000000000000000000000000000000000000000000003097,40,623
3099,100000000000000000000000000000000000000000000000000000003098,534,551
3100,100000000000000000000000000000000000000000000000000000003099,7,441
3101,100000000000000000000000000000000000000000000000000000003100,61,728
3102,100000000000000000000000000000000000000000000000000000003101,698,739
3103,100000000000000000000000000000000000000000000000000000003102,791,892
3104,100000000000000000000000000000000000000000000000000000003103,323,157
3105,100000000000000000000000000000000000000000000000000000003104,466,180
3106,100000000000000000000000000000000000000000000000000000003105,89,644
3107,100000000000000000000000000000000000000000000000000000003106,252,592
3108,100000000000000000000000000000000000000000000000000000003107,187,903
3109,100000000000000000000000000000000000000000000000000000003108,964,534
3110,100000000000000000000000000000000000000000000000000000003109,914,800
3111,100000000000000000000000000000000000000000000000000000003110,999,229
3112,100000000000000000000000000000000000000000000000000000003111,508,854
3113,100000000000000000000000000000000000000000000000000000003112,258,516
3114,100000000000000000000000000000000000000000000000000000003113,685,608
3115,100000000000000000000000000000000000000000000000000000003114,376,350
3116,100000000000000000000000000000000000000000000000000000003115,161,988
3117,100000000000000000000000000000000000000000000000000000003116,113,682
3118,100000000000000000000000000000000000000000000000000000003117,706,762
3119,100000000000000000000000000000000000000000000000000000003118,268,292
3120,100000000000000000000000000000000000000000000000000000003119,514,915
3121,100000000000000000000000000000000000000000000000000000003120,91,335
3122,100000000000000000000000000000000000000000000000000000003121,171,826
3123,100000000000000000000000000000000000000000000000000000003122,646,926
3124,100000000000000000000000000000000000000000000000000000003123,883,758
3125,100000000000000000000000000000000000000000000000000000003124,425,914
3126,100000000000000000000000000000000000000000000000000000003125,438,352
3127,100000000000000000000000000000000000000000000000000000003126,890,355
3128,100000000000000000000000000000000000000000000000000000003127,804,547
3129,100000000000000000000000000000000000000000000000000000003128,119,199
3130,100000000000000000000000000000000000000000000000000000003129,854,93
3131,100000000000000000000000000000000000000000000000000000003130,558,11
3132,100000000000000000000000000000000000000000000000000000003131,865,258
3133,100000000000000000000000000000000000000000000000000000003132,643,270
3134,100000000000000000000000000000000000000000000000000000003133,654,306
3135,100000000000000000000000000000000000000000000000000000003134,616,898
3136,100000000000000000000000000000000000000000000000000000003135,860,456
3137,100000000000000000000000000000000000000000000000000000003136,466,511
3138,100000000000000000000000000000000000000000000000000000003137,953,527
3139,100000000000000000000000000000000000000000000000000000003138,10,40
3140,100000000000000000000000000000000000000000000000000000003139,935,467
3141,100000000000000000000000000000000000000000000000000000003140,777,856
3142,100000000000000000000000000000000000000000000000000000003141,80,468
3143,100000000000000000000000000000000000000000000000000000003142,514,706
3144,100000000000000000000000000000000000000000000000000000003143,222,422
3145,100000000000000000000000000000000000000000000000000000003144,274,797
3146,100000000000000000000000000000000000000000000000000000003145,600,66
3147,100000000000000000000000000000000000000000000000000000003146,685,507
3148,100000000000000000000000000000000000000000000000000000003147,810,455
3149,100000000000000000000000000000000000000000000000000000003148,525,611
3150,100000000000000000000000000000000000000000000000000000003149,768,321
3151,100000000000000000000000000000000000000000000000000000003150,283,143
3152,100000000000000000000000000000000000000000000000000000003151,799,645
3153,100000000000000000000000000000000000000000000000000000003152,659,574
3154,100000000000000000000000000000000000000000000000000000003153,208,631
3155,100000000000000000000000000000000000000000000000000000003154,85,742
3156,100000000000000000000000000000000000000000000000000000003155,650,984
3157,100000000000000000000000000000000000000000000000000000003156,243,56
3158,100000000000000000000000000000000000000000000000000000003157,529,965
3159,100000000000000000000000000000000000000000000000000000003158,782,808
3160,100000000000000000000000000000000000000000000000000000003159,247,404
3161,100000000000000000000000000000000000000000000000000000003160,730,985
3162,100000000000000000000000000000000000000000000000000000003161,755,761
3163,100000000000000000000000000000000000000000000000000000003162,197,424
3164,100000000000000000000000000000000000000000000000000000003163,806,750
3165,100000000000000000000000000000000000000000000000000000003164,379,102
3166,100000000000000000000000000000000000000000000000000000003165,517,812
3167,100000000000000000000000000000000000000000000000000000003166,140,575
3168,100000000000000000000000000000000000000000000000000000003167,452,520
3169,100000000000000000000000000000000000000000000000000000003168,811,536
3170,100000000000000000000000000000000000000000000000000000003169,404,274
3171,100000000000000000000000000000000000000000000000000000003170,958,620
3172,100000000000000000000000000000000000000000000000000000003171,777,350
3173,100000000000000000000000000000000000000000000000000000003172,759,244
3174,100000000000000000000000000000000000000000000000000000003173,336,12
3175,100000000000000000000000000000000000000000000000000000003174,462,36
3176,100000000000000000000000000000000000000000000000000000003175,621,62
3177,100000000000000000000000000000000000000000000000000000003176,53,211
3178,100000000000000000000000000000000000000000000000000000003177,473,754
3179,100000000000000000000000000000000000000000000000000000003178,315,323
3180,100000000000000000000000000000000000000000000000000000003179,387,665
3181,100000000000000000000000000000000000000000000000000000003180,7,339
3182,100000000000000000000000000000000000000000000000000000003181,761,956
3183,100000000000000000000000000000000000000000000000000000003182,780,521
3184,100000000000000000000000000000000000000000000000000000003183,968,349
3185,100000000000000000000000000000000000000000000000000000003184,634,817
3186,100000000000000000000000000000000000000000000000000000003185,987,10
3187,100000000000000000000000000000000000000000000000000000003186,596,604
3188,100000000000000000000000000000000000000000000000000000003187,852,87
3189,100000000000000000000000000000000000000000000000000000003188,219,588
3190,100000000000000000000000000000000000000000000000000000003189,511,1
3191,100000000000000000000000000000000000000000000000000000003190,198,177
3192,100000000000000000000000000000000000000000000000000000003191,528,168
3193,100000000000000000000000000000000000000000000000000000003192,835,70
3194,100000000000000000000000000000000000000000000000000000003193,205,503
3195,100000000000000000000000000000000000000000000000000000003194,375,975
3196,100000000000000000000000000000000000000000000000000000003195,997,913
3197,100000000000000000000000000000000000000000000000000000003196,308,332
3198,100000000000000000000000000000000000000000000000000000003197,244,107
3199,100000000000000000000000000000000000000000000000000000003198,790,290
3200,100000000000000000000000000000000000000000000000000000003199,701,761
3201,100000000000000000000000000000000000000000000000000000003200,287,920
3202,100000000000000000000000000000000000000000000000000000003201,330,528
3203,100000000000000000000000000000000000000000000000000000003202,354,71
3204,100000000000000000000000000000000000000000000000000000003203,459,385
3205,100000000000000000000000000000000000000000000000000000003204,590,863
3206,100000000000000000000000000000000000000000000000000000003205,594,47
3207,100000000000000000000000000000000000000000000000000000003206,880,42
3208,100000000000000000000000000000000000000000000000000000003207,401,446
3209,100000000000000000000000000000000000000000000000000000003208,749,812
3210,100000000000000000000000000000000000000000000000000000003209,78,821
3211,100000000000000000000000000000000000000000000000000000003210,855,471
3212,100000000000000000000000000000000000000000000000000000003211,153,821
3213,100000000000000000000000000000000000000000000000000000003212,170,712
3214,100000000000000000000000000000000000000000000000000000003213,435,643
3215,100000000000000000000000000000000000000000000000000000003214,282,387
3216,100000000000000000000000000000000000000000000000000000003215,643,923
3217,100000000000000000000000000000000000000000000000000000003216,597,829
3218,100000000000000000000000000000000000000000000000000000003217,224,641
3219,100000000000000000000000000000000000000000000000000000003218,719,421
3220,100000000000000000000000000000000000000000000000000000003219,395,958
3221,100000000000000000000000000000000000000000000000000000003220,771,575
3222,100000000000000000000000000000000000000000000000000000003221,952,353
3223,100000000000000000000000000000000000000000000000000000003222,980,659
3224,100000000000000000000000000000000000000000000000000000003223,446,352
3225,100000000000000000000000000000000000000000000000000000003224,419,964
3226,100000000000000000000000000000000000000000000000000000003225,805,467
3227,100000000000000000000000000000000000000000000000000000003226,380,94
3228,100000000000000000000000000000000000000000000000000000003227,541,333
3229,100000000000000000000000000000000000000000000000000000003228,993,991
3230,100000000000000000000000000000000000000000000000000000003229,121,553
3231,100000000000000000000000000000000000000000000000000000003230,752,797
3232,100000000000000000000000000000000000000000000000000000003231,763,689
3233,100000000000000000000000000000000000000000000000000000003232,715,420
3234,100000000000000000000000000000000000000000000000000000003233,867,192
3235,100000000000000000000000000000000000000000000000000000003234,162,167
3236,100000000000000000000000000000000000000000000000000000003235,458,871
3237,100000000000000000000000000000000000000000000000000000003236,557,85
3238,100000000000000000000000000000000000000000000000000000003237,265,492
3239,100000000000000000000000000000000000000000000000000000003238,455,633
3240,100000000000000000000000000000000000000000000000000000003239,247,29
3241,100000000000000000000000000000000000000000000000000000003240,820,300
3242,100000000000000000000000000000000000000000000000000000003241,311,818
3243,100000000000000000000000000000000000000000000000000000003242,522,574
3244,100000000000000000000000000000000000000000000000000000003243,69,574
3245,100000000000000000000000000000000000000000000000000000003244,458,404
3246,100000000000000000000000000000000000000000000000000000003245,105,536
3247,100000000000000000000000000000000000000000000000000000003246,864,256
3248,100000000000000000000000000000000000000000000000000000003247,596,412
3249,100000000000000000000000000000000000000000000000000000003248,959,910
3250,100000000000000000000000000000000000000000000000000000003249,319,575
3251,100000000000000000000000000000000000000000000000000000003250,308,451
3252,100000000000000000000000000000000000000000000000000000003251,216,278
3253,100000000000000000000000000000000000000000000000000000003252,528,823
3254,100000000000000000000000000000000000000000000000000000003253,538,153
3255,100000000000000000000000000000000000000000000000000000003254,28,133
3256,100000000000000000000000000000000000000000000000000000003255,989,632
3257,100000000000000000000000000000000000000000000000000000003256,426,647
3258,100000000000000000000000000000000000000000000000000000003257,913,48
3259,100000000000000000000000000000000000000000000000000000003258,853,371
3260,100000000000000000000000000000000000000000000000000000003259,42,206
3261,100000000000000000000000000000000000000000000000000000003260,587,293
3262,100000000000000000000000000000000000000000000000000000003261,348,301
3263,100000000000000000000000000000000000000000000000000000003262,3,448
3264,100000000000000000000000000000000000000000000000000000003263,804,554
3265,100000000000000000000000000000000000000000000000000000003264,240,524
3266,100000000000000000000000000000000000000000000000000000003265,704,977
3267,100000000000000000000000000000000000000000000000000000003266,879,86
3268,100000000000000000000000000000000000000000000000000000003267,144,150
3269,100000000000000000000000000000000000000000000000000000003268,749,458
3270,100000000000000000000000000000000000000000000000000000003269,411,46
3271,100000000000000000000000000000000000000000000000000000003270,172,31
3272,100000000000000000000000000000000000000000000000000000003271,587,918
3273,100000000000000000000000000000000000000000000000000000003272,26,771
3274,100000000000000000000000000000000000000000000000000000003273,567,587
3275,100000000000000000000000000000000000000000000000000000003274,759,217
3276,100000000000000000000000000000000000000000000000000000003275,503,137
3277,100000000000000000000000000000000000000000000000000000003276,34,587
3278,100000000000000000000000000000000000000000000000000000003277,33,540
3279,100000000000000000000000000000000000000000000000000000003278,281,420
3280,100000000000000000000000000000000000000000000000000000003279,916,846
3281,100000000000000000000000000000000000000000000000000000003280,851,538
3282,100000000000000000000000000000000000000000000000000000003281,985,379
3283,100000000000000000000000000000000000000000000000000000003282,836,699
3284,100000000000000000000000000000000000000000000000000000003283,391,813
3285,100000000000000000000000000000000000000000000000000000003284,886,668
3286,100000000000000000000000000000000000000000000000000000003285,546,961
3287,100000000000000000000000000000000000000000000000000000003286,793,693
3288,100000000000000000000000000000000000000000000000000000003287,47,260
3289,100000000000000000000000000000000000000000000000000000003288,958,708
3290,100000000000000000000000000000000000000000000000000000003289,225,467
3291,100000000000000000000000000000000000000000000000000000003290,346,174
3292,100000000000000000000000000000000000000000000000000000003291,137,558
3293,100000000000000000000000000000000000000000000000000000003292,204,410
3294,100000000000000000000000000000000000000000000000000000003293,721,771
3295,100000000000000000000000000000000000000000000000000000003294,458,620
3296,100000000000000000000000000000000000000000000000000000003295,278,649
3297,100000000000000000000000000000000000000000000000000000003296,390,851
3298,100000000000000000000000000000000000000000000000000000003297,313,319
3299,100000000000000000000000000000000000000000000000000000003298,257,930
3300,100000000000000000000000000000000000000000000000000000003299,798,901
3301,100000000000000000000000000000000000000000000000000000003300,628,622
3302,100000000000000000000000000000000000000000000000000000003301,398,23
3303,100000000000000000000000000000000000000000000000000000003302,778,53
3304,100000000000000000000000000000000000000000000000000000003303,181,87
3305,100000000000000000000000000000000000000000000000000000003304,214,934
3306,100000000000000000000000000000000000000000000000000000003305,79,294
3307,100000000000000000000000000000000000000000000000000000003306,105,25
3308,100000000000000000000000000000000000000000000000000000003307,855,439
3309,100000000000000000000000000000000000000000000000000000003308,343,386
3310,100000000000000000000000000000000000000000000000000000003309,382,635
3311,100000000000000000000000000000000000000000000000000000003310,699,360
3312,100000000000000000000000000000000000000000000000000000003311,435,734
3313,100000000000000000000000000000000000000000000000000000003312,109,94
3314,100000000000000000000000000000000000000000000000000000003313,154,996
3315,100000000000000000000000000000000000000000000000000000003314,232,563
3316,100000000000000000000000000000000000000000000000000000003315,828,199
3317,100000000000000000000000000000000000000000000000000000003316,898,442
3318,100000000000000000000000000000000000000000000000000000003317,763,40
3319,100000000000000000000000000000000000000000000000000000003318,472,571
3320,100000000000000000000000000000000000000000000000000000003319,198,150
3321,100000000000000000000000000000000000000000000000000000003320,982,629
3322,100000000000000000000000000000000000000000000000000000003321,601,666
3323,100000000000000000000000000000000000000000000000000000003322,70,868
3324,100000000000000000000000000000000000000000000000000000003323,505,811
3325,100000000000000000000000000000000000000000000000000000003324,2,537
3326,100000000000000000000000000000000000000000000000000000003325,258,860
3327,100000000000000000000000000000000000000000000000000000003326,145,592
3328,100000000000000000000000000000000000000000000000000000003327,262,584
3329,100000000000000000000000000000000000000000000000000000003328,272,157
3330,100000000000000000000000000000000000000000000000000000003329,582,864
3331,100000000000000000000000000000000000000000000000000000003330,758,860
3332,100000000000000000000000000000000000000000000000000000003331,457,547
3333,100000000000000000000000000000000000000000000000000000003332,912,982
3334,100000000000000000000000000000000000000000000000000000003333,97,714
3335,100000000000000000000000000000000000000000000000000000003334,613,881
3336,100000000000000000000000000000000000000000000000000000003335,534,350
3337,100000000000000000000000000000000000000000000000000000003336,962,826
3338,100000000000000000000000000000000000000000000000000000003337,7,989
3339,100000000000000000000000000000000000000000000000000000003338,336,721
3340,100000000000000000000000000000000000000000000000000000003339,577,337
3341,100000000000000000000000000000000000000000000000000000003340,260,88
3342,100000000000000000000000000000000000000000000000000000003341,23,796
3343,100000000000000000000000000000000000000000000000000000003342,429,667
3344,100000000000000000000000000000000000000000000000000000003343,592,821
3345,100000000000000000000000000000000000000000000000000000003344,283,659
3346,100000000000000000000000000000000000000000000000000000003345,364,488
3347,100000000000000000000000000000000000000000000000000000003346,18,891
3348,100000000000000000000000000000000000000000000000000000003347,503,204
3349,100000000000000000000000000000000000000000000000000000003348,880,332
3350,100000000000000000000000000000000000000000000000000000003349,6,910
3351,100000000000000000000000000000000000000000000000000000003350,740,387
3352,100000000000000000000000000000000000000000000000000000003351,783,298
3353,100000000000000000000000000000000000000000000000000000003352,136,895
3354,100000000000000000000000000000000000000000000000000000003353,429,487
3355,100000000000000000000000000000000000000000000000000000003354,728,375
3356,100000000000000000000000000000000000000000000000000000003355,733,145
3357,100000000000000000000000000000000000000000000000000000003356,60,357
3358,100000000000000000000000000000000000000000000000000000003357,244,978
3359,100000000000000000000000000000000000000000000000000000003358,915,549
3360,100000000000000000000000000000000000000000000000000000003359,466,345
3361,100000000000000000000000000000000000000000000000000000003360,513,582
3362,100000000000000000000000000000000000000000000000000000003361,713,546
3363,100000000000000000000000000000000000000000000000000000003362,349,946
3364,100000000000000000000000000000000000000000000000000000003363,685,306
3365,100000000000000000000000000000000000000000000000000000003364,44,232
3366,100000000000000000000000000000000000000000000000000000003365,184,976
3367,100000000000000000000000000000000000000000000000000000003366,394,687
3368,100000000000000000000000000000000000000000000000000000003367,717,664
3369,100000000000000000000000000000000000000000000000000000003368,817,55
3370,100000000000000000000000000000000000000000000000000000003369,768,545
3371,100000000000000000000000000000000000000000000000000000003370,606,521
3372,100000000000000000000000000000000000000000000000000000003371,648,434
3373,100000000000000000000000000000000000000000000000000000003372,352,547
3374,100000000000000000000000000000000000000000000000000000003373,572,999
3375,100000000000000000000000000000000000000000000000000000003374,221,117
3376,100000000000000000000000000000000000000000000000000000003375,947,102
3377,100000000000000000000000000000000000000000000000000000003376,910,53
3378,100000000000000000000000000000000000000000000000000000003377,445,146
3379,100000000000000000000000000000000000000000000000000000003378,26,267
3380,100000000000000000000000000000000000000000000000000000003379,839,562
3381,100000000000000000000000000000000000000000000000000000003380,944,729
3382,100000000000000000000000000000000000000000000000000000003381,901,581
3383,100000000000000000000000000000000000000000000000000000003382,237,142
3384,100000000000000000000000000000000000000000000000000000003383,909,468
3385,100000000000000000000000000000000000000000000000000000003384,762,321
3386,100000000000000000000000000000000000000000000000000000003385,143,863
3387,100000000000000000000000000000000000000000000000000000003386,751,39
3388,100000000000000000000000000000000000000000000000000000003387,22,553
3389,100000000000000000000000000000000000000000000000000000003388,536,841
3390,100000000000000000000000000000000000000000000000000000003389,532,743
3391,100000000000000000000000000000000000000000000000000000003390,587,326
3392,100000000000000000000000000000000000000000000000000000003391,585,552
3393,100000000000000000000000000000000000000000000000000000003392,30,948
3394,100000000000000000000000000000000000000000000000000000003393,779,685
3395,100000000000000000000000000000000000000000000000000000003394,614,509
3396,100000000000000000000000000000000000000000000000000000003395,630,679
3397,100000000000000000000000000000000000000000000000000000003396,96,111
3398,100000000000000000000000000000000000000000000000000000003397,523,807
3399,100000000000000000000000000000000000000000000000000000003398,115,242
3400,100000000000000000000000000000000000000000000000000000003399,466,745
3401,100000000000000000000000000000000000000000000000000000003400,421,658
3402,100000000000000000000000000000000000000000000000000000003401,931,378
3403,100000000000000000000000000000000000000000000000000000003402,612,704
3404,100000000000000000000000000000000000000000000000000000003403,947,308
3405,100000000000000000000000000000000000000000000000000000003404,93,697
3406,100000000000000000000000000000000000000000000000000000003405,963,220
3407,100000000000000000000000000000000000000000000000000000003406,416,780
3408,100000000000000000000000000000000000000000000000000000003407,627,560
3409,100000000000000000000000000000000000000000000000000000003408,90,13
3410,100000000000000000000000000000000000000000000000000000003409,436,572
3411,100000000000000000000000000000000000000000000000000000003410,208,428
3412,100000000000000000000000000000000000000000000000000000003411,789,280
3413,100000000000000000000000000000000000000000000000000000003412,587,219
3414,100000000000000000000000000000000000000000000000000000003413,687,637
3415,100000000000000000000000000000000000000000000000000000003414,866,296
3416,100000000000000000000000000000000000000000000000000000003415,631,219
3417,100000000000000000000000000000000000000000000000000000003416,162,585
3418,100000000000000000000000000000000000000000000000000000003417,860,684
3419,100000000000000000000000000000000000000000000000000000003418,302,960
3420,100000000000000000000000000000000000000000000000000000003419,335,660
3421,100000000000000000000000000000000000000000000000000000003420,355,38
3422,100000000000000000000000000000000000000000000000000000003421,372,507
3423,100000000000000000000000000000000000000000000000000000003422,986,507
3424,100000000000000000000000000000000000000000000000000000003423,974,402
3425,100000000000000000000000000000000000000000000000000000003424,898,816
3426,100000000000000000000000000000000000000000000000000000003425,900,581
3427,100000000000000000000000000000000000000000000000000000003426,535,699
3428,100000000000000000000000000000000000000000000000000000003427,683,81
3429,100000000000000000000000000000000000000000000000000000003428,251,45
3430,100000000000000000000000000000000000000000000000000000003429,381,907
3431,100000000000000000000000000000000000000000000000000000003430,74,352
3432,100000000000000000000000000000000000000000000000000000003431,604,358
3433,100000000000000000000000000000000000000000000000000000003432,176,99
3434,100000000000000000000000000000000000000000000000000000003433,637,552
3435,100000000000000000000000000000000000000000000000000000003434,400,506
3436,100000000000000000000000000000000000000000000000000000003435,745,60
3437,100000000000000000000000000000000000000000000000000000003436,386,524
3438,100000000000000000000000000000000000000000000000000000003437,822,139
3439,100000000000000000000000000000000000000000000000000000003438,420,638
3440,100000000000000000000000000000000000000000000000000000003439,761,871
3441,100000000000000000000000000000000000000000000000000000003440,744,539
3442,100000000000000000000000000000000000000000000000000000003441,27,114
3443,100000000000000000000000000000000000000000000000000000003442,176,554
3444,100000000000000000000000000000000000000000000000000000003443,849,845
3445,100000000000000000000000000000000000000000000000000000003444,685,219
3446,100000000000000000000000000000000000000000000000000000003445,187,768
3447,100000000000000000000000000000000000000000000000000000003446,268,659
3448,100000000000000000000000000000000000000000000000000000003447,29,914
3449,100000000000000000000000000000000000000000000000000000003448,850,73
3450,100000000000000000000000000000000000000000000000000000003449,100,813
3451,100000000000000000000000000000000000000000000000000000003450,67,544
3452,100000000000000000000000000000000000000000000000000000003451,937,262
3453,100000000000000000000000000000000000000000000000000000003452,848,10
3454,100000000000000000000000000000000000000000000000000000003453,243,712
3455,100000000000000000000000000000000000000000000000000000003454,362,734
3456,100000000000000000000000000000000000000000000000000000003455,263,105
3457,100000000000000000000000000000000000000000000000000000003456,214,271
3458,100000000000000000000000000000000000000000000000000000003457,641,676
3459,100000000000000000000000000000000000000000000000000000003458,681,246
3460,100000000000000000000000000000000000000000000000000000003459,361,617
3461,100000000000000000000000000000000000000000000000000000003460,609,361
3462,100000000000000000000000000000000000000000000000000000003461,235,343
3463,100000000000000000000000000000000000000000000000000000003462,834,922
3464,100000000000000000000000000000000000000000000000000000003463,966,903
3465,100000000000000000000000000000000000000000000000000000003464,479,304
3466,100000000000000000000000000000000000000000000000000000003465,459,953
3467,100000000000000000000000000000000000000000000000000000003466,971,208
3468,100000000000000000000000000000000000000000000000000000003467,283,775
3469,100000000000000000000000000000000000000000000000000000003468,821,227
3470,100000000000000000000000000000000000000000000000000000003469,741,681
3471,100000000000000000000000000000000000000000000000000000003470,713,531
3472,100000000000000000000000000000000000000000000000000000003471,853,830
3473,100000000000000000000000000000000000000000000000000000003472,463,274
3474,100000000000000000000000000000000000000000000000000000003473,616,666
3475,100000000000000000000000000000000000000000000000000000003474,205,788
3476,100000000000000000000000000000000000000000000000000000003475,33,26
3477,100000000000000000000000000000000000000000000000000000003476,466,318
3478,100000000000000000000000000000000000000000000000000000003477,297,719
3479,100000000000000000000000000000000000000000000000000000003478,325,716
3480,100000000000000000000000000000000000000000000000000000003479,339,128
3481,100000000000000000000000000000000000000000000000000000003480,261,367
3482,100000000000000000000000000000000000000000000000000000003481,852,621
3483,100000000000000000000000000000000000000000000000000000003482,453,779
3484,100000000000000000000000000000000000000000000000000000003483,370,105
3485,100000000000000000000000000000000000000000000000000000003484,402,537
3486,100000000000000000000000000000000000000000000000000000003485,875,127
3487,100000000000000000000000000000000000000000000000000000003486,239,818
3488,100000000000000000000000000000000000000000000000000000003487,727,560
3489,100000000000000000000000000000000000000000000000000000003488,41,582
3490,100000000000000000000000000000000000000000000000000000003489,346,551
3491,100000000000000000000000000000000000000000000000000000003490,410,808
3492,100000000000000000000000000000000000000000000000000000003491,291,341
3493,100000000000000000000000000000000000000000000000000000003492,116,113
3494,100000000000000000000000000000000000000000000000000000003493,33,495
3495,100000000000000000000000000000000000000000000000000000003494,911,353
3496,100000000000000000000000000000000000000000000000000000003495,662,626
3497,100000000000000000000000000000000000000000000000000000003496,143,86
3498,100000000000000000000000000000000000000000000000000000003497,363,768
3499,100000000000000000000000000000000000000000000000000000003498,516,436
3500,100000000000000000000000000000000000000000000000000000003499,179,979
3501,100000000000000000000000000000000000000000000000000000003500,366,899
3502,100000000000000000000000000000000000000000000000000000003501,741,834
