id,person_id,movie_id,person_role_id,last_title,nr_order,role_id
1083,939,1083,113,100000000000000000000000000000000000000000000000000000001082,943,467
1084,939,1084,544,100000000000000000000000000000000000000000000000000000001083,5,353
1085,629,1085,876,100000000000000000000000000000000000000000000000000000001084,508,722
1086,581,1086,277,100000000000000000000000000000000000000000000000000000001085,463,358
1087,72,1087,791,100000000000000000000000000000000000000000000000000000001086,727,193
1088,107,1088,76,100000000000000000000000000000000000000000000000000000001087,477,274
1089,140,1089,548,100000000000000000000000000000000000000000000000000000001088,924,63
1090,249,1090,957,100000000000000000000000000000000000000000000000000000001089,720,646
1091,239,1091,647,100000000000000000000000000000000000000000000000000000001090,924,27
1092,862,1092,874,100000000000000000000000000000000000000000000000000000001091,612,96
1093,90,1093,106,100000000000000000000000000000000000000000000000000000001092,171,515
1094,810,1094,377,100000000000000000000000000000000000000000000000000000001093,635,755
1095,829,1095,379,100000000000000000000000000000000000000000000000000000001094,752,851
1096,213,1096,956,100000000000000000000000000000000000000000000000000000001095,130,908
1097,525,1097,478,100000000000000000000000000000000000000000000000000000001096,806,66
1098,206,1098,350,100000000000000000000000000000000000000000000000000000001097,30,961
1099,617,1099,539,100000000000000000000000000000000000000000000000000000001098,396,722
1100,428,1100,40,100000000000000000000000000000000000000000000000000000001099,877,662
1101,443,1101,987,100000000000000000000000000000000000000000000000000000001100,423,604
1102,295,1102,498,100000000000000000000000000000000000000000000000000000001101,685,562
1103,292,1103,835,100000000000000000000000000000000000000000000000000000001102,735,275
1104,511,1104,254,100000000000000000000000000000000000000000000000000000001103,853,980
1105,785,1105,168,100000000000000000000000000000000000000000000000000000001104,298,977
1106,976,1106,923,100000000000000000000000000000000000000000000000000000001105,190,332
1107,476,1107,815,100000000000000000000000000000000000000000000000000000001106,677,152
1108,496,1108,223,100000000000000000000000000000000000000000000000000000001107,144,185
1109,669,1109,193,100000000000000000000000000000000000000000000000000000001108,566,367
1110,348,1110,317,100000000000000000000000000000000000000000000000000000001109,37,720
1111,448,1111,734,100000000000000000000000000000000000000000000000000000001110,125,480
1112,69,1112,18,100000000000000000000000000000000000000000000000000000001111,49,472
1113,295,1113,946,100000000000000000000000000000000000000000000000000000001112,347,470
1114,773,1114,803,100000000000000000000000000000000000000000000000000000001113,1000,390
1115,661,1115,706,100000000000000000000000000000000000000000000000000000001114,73,347
1116,986,1116,94,100000000000000000000000000000000000000000000000000000001115,278,330
1117,681,1117,983,100000000000000000000000000000000000000000000000000000001116,317,782
1118,642,1118,73,100000000000000000000000000000000000000000000000000000001117,114,171
1119,224,1119,289,100000000000000000000000000000000000000000000000000000001118,420,238
1120,784,1120,105,100000000000000000000000000000000000000000000000000000001119,735,490
1121,192,1121,51,100000000000000000000000000000000000000000000000000000001120,204,103
1122,61,1122,94,100000000000000000000000000000000000000000000000000000001121,438,292
1123,617,1123,283,100000000000000000000000000000000000000000000000000000001122,259,69
1124,929,1124,274,100000000000000000000000000000000000000000000000000000001123,298,955
1125,649,1125,731,100000000000000000000000000000000000000000000000000000001124,647,559
1126,537,1126,298,100000000000000000000000000000000000000000000000000000001125,851,481
1127,973,1127,569,100000000000000000000000000000000000000000000000000000001126,130,741
1128,147,1128,297,100000000000000000000000000000000000000000000000000000001127,299,917
1129,780,1129,841,100000000000000000000000000000000000000000000000000000001128,159,340
1130,3,1130,4,100000000000000000000000000000000000000000000000000000001129,933,680
1131,753,1131,860,100000000000000000000000000000000000000000000000000000001130,204,513
1132,637,1132,214,100000000000000000000000000000000000000000000000000000001131,674,599
1133,10,1133,456,100000000000000000000000000000000000000000000000000000001132,578,77
1134,200,1134,811,100000000000000000000000000000000000000000000000000000001133,483,672
1135,270,1135,822,100000000000000000000000000000000000000000000000000000001134,555,683
1136,285,1136,461,100000000000000000000000000000000000000000000000000000001135,743,881
1137,775,1137,606,100000000000000000000000000000000000000000000000000000001136,410,386
1138,210,1138,464,100000000000000000000000000000000000000000000000000000001137,283,534
1139,800,1139,602,100000000000000000000000000000000000000000000000000000001138,222,698
1140,236,1140,533,100000000000000000000000000000000000000000000000000000001139,308,499
1141,382,1141,396,100000000000000000000000000000000000000000000000000000001140,104,706
1142,221,1142,688,100000000000000000000000000000000000000000000000000000001141,141,462
1143,459,1143,226,100000000000000000000000000000000000000000000000000000001142,413,590
1144,33,1144,29,100000000000000000000000000000000000000000000000000000001143,143,1000
1145,963,1145,581,100000000000000000000000000000000000000000000000000000001144,854,671
1146,603,1146,760,100000000000000000000000000000000000000000000000000000001145,412,643
1147,277,1147,783,100000000000000000000000000000000000000000000000000000001146,360,922
1148,728,1148,999,100000000000000000000000000000000000000000000000000000001147,875,352
1149,299,1149,891,100000000000000000000000000000000000000000000000000000001148,643,486
1150,229,1150,567,100000000000000000000000000000000000000000000000000000001149,12,492
1151,618,1151,848,100000000000000000000000000000000000000000000000000000001150,750,317
1152,116,1152,771,100000000000000000000000000000000000000000000000000000001151,793,543
1153,706,1153,844,100000000000000000000000000000000000000000000000000000001152,316,869
1154,387,1154,594,100000000000000000000000000000000000000000000000000000001153,862,856
1155,654,1155,832,100000000000000000000000000000000000000000000000000000001154,965,909
1156,706,1156,124,100000000000000000000000000000000000000000000000000000001155,680,988
1157,321,1157,610,100000000000000000000000000000000000000000000000000000001156,788,949
1158,851,1158,11,100000000000000000000000000000000000000000000000000000001157,386,761
1159,141,1159,2,100000000000000000000000000000000000000000000000000000001158,802,588
1160,770,1160,858,100000000000000000000000000000000000000000000000000000001159,291,427
1161,772,1161,546,100000000000000000000000000000000000000000000000000000001160,215,698
1162,90,1162,487,100000000000000000000000000000000000000000000000000000001161,99,461
1163,998,1163,46,100000000000000000000000000000000000000000000000000000001162,443,812
1164,427,1164,165,100000000000000000000000000000000000000000000000000000001163,714,226
1165,603,1165,18,100000000000000000000000000000000000000000000000000000001164,918,843
1166,918,1166,567,100000000000000000000000000000000000000000000000000000001165,698,103
1167,952,1167,616,100000000000000000000000000000000000000000000000000000001166,685,705
1168,810,1168,892,100000000000000000000000000000000000000000000000000000001167,3,129
1169,547,1169,95,100000000000000000000000000000000000000000000000000000001168,880,811
1170,613,1170,956,100000000000000000000000000000000000000000000000000000001169,323,65
1171,375,1171,982,100000000000000000000000000000000000000000000000000000001170,297,268
1172,3,1172,805,100000000000000000000000000000000000000000000000000000001171,823,994
1173,352,1173,345,100000000000000000000000000000000000000000000000000000001172,537,518
1174,386,1174,996,100000000000000000000000000000000000000000000000000000001173,75,911
1175,74,1175,185,100000000000000000000000000000000000000000000000000000001174,618,496
1176,313,1176,341,100000000000000000000000000000000000000000000000000000001175,737,114
1177,3,1177,126,100000000000000000000000000000000000000000000000000000001176,695,317
1178,596,1178,594,100000000000000000000000000000000000000000000000000000001177,294,671
1179,777,1179,943,100000000000000000000000000000000000000000000000000000001178,223,584
1180,40,1180,524,100000000000000000000000000000000000000000000000000000001179,769,973
1181,645,1181,33,100000000000000000000000000000000000000000000000000000001180,859,845
1182,660,1182,537,100000000000000000000000000000000000000000000000000000001181,812,451
1183,790,1183,745,100000000000000000000000000000000000000000000000000000001182,771,563
1184,274,1184,320,100000000000000000000000000000000000000000000000000000001183,788,342
1185,601,1185,272,100000000000000000000000000000000000000000000000000000001184,661,132
1186,739,1186,150,100000000000000000000000000000000000000000000000000000001185,648,40
1187,72,1187,850,100000000000000000000000000000000000000000000000000000001186,377,482
1188,818,1188,214,100000000000000000000000000000000000000000000000000000001187,796,671
1189,532,1189,761,100000000000000000000000000000000000000000000000000000001188,261,271
1190,421,1190,931,100000000000000000000000000000000000000000000000000000001189,228,53
1191,877,1191,886,100000000000000000000000000000000000000000000000000000001190,875,163
1192,437,1192,508,100000000000000000000000000000000000000000000000000000001191,645,931
1193,445,1193,292,100000000000000000000000000000000000000000000000000000001192,97,91
1194,124,1194,827,100000000000000000000000000000000000000000000000000000001193,218,766
1195,897,1195,424,100000000000000000000000000000000000000000000000000000001194,461,99
1196,124,1196,808,100000000000000000000000000000000000000000000000000000001195,485,769
1197,59,1197,304,100000000000000000000000000000000000000000000000000000001196,938,272
1198,271,1198,38,100000000000000000000000000000000000000000000000000000001197,134,11
1199,66,1199,737,100000000000000000000000000000000000000000000000000000001198,668,745
1200,55,1200,35,100000000000000000000000000000000000000000000000000000001199,513,386
1201,508,1201,116,100000000000000000000000000000000000000000000000000000001200,146,688
1202,220,1202,15,100000000000000000000000000000000000000000000000000000001201,432,925
1203,909,1203,884,100000000000000000000000000000000000000000000000000000001202,734,142
1204,678,1204,156,100000000000000000000000000000000000000000000000000000001203,719,3
1205,819,1205,72,100000000000000000000000000000000000000000000000000000001204,287,684
1206,825,1206,153,100000000000000000000000000000000000000000000000000000001205,359,424
1207,693,1207,738,100000000000000000000000000000000000000000000000000000001206,518,927
1208,921,1208,954,100000000000000000000000000000000000000000000000000000001207,223,914
1209,975,1209,917,100000000000000000000000000000000000000000000000000000001208,270,35
1210,17,1210,229,100000000000000000000000000000000000000000000000000000001209,739,564
1211,241,1211,538,100000000000000000000000000000000000000000000000000000001210,804,358
1212,709,1212,183,100000000000000000000000000000000000000000000000000000001211,836,827
1213,921,1213,346,100000000000000000000000000000000000000000000000000000001212,997,118
1214,273,1214,579,100000000000000000000000000000000000000000000000000000001213,967,343
1215,949,1215,92,100000000000000000000000000000000000000000000000000000001214,943,920
1216,844,1216,344,100000000000000000000000000000000000000000000000000000001215,91,866
1217,803,1217,756,100000000000000000000000000000000000000000000000000000001216,873,374
1218,613,1218,660,100000000000000000000000000000000000000000000000000000001217,285,340
1219,224,1219,181,100000000000000000000000000000000000000000000000000000001218,130,309
1220,660,1220,579,100000000000000000000000000000000000000000000000000000001219,234,842
1221,981,1221,516,100000000000000000000000000000000000000000000000000000001220,849,746
1222,473,1222,816,100000000000000000000000000000000000000000000000000000001221,454,988
1223,130,1223,297,100000000000000000000000000000000000000000000000000000001222,915,651
1224,895,1224,317,100000000000000000000000000000000000000000000000000000001223,422,578
1225,767,1225,81,100000000000000000000000000000000000000000000000000000001224,160,679
1226,530,1226,567,100000000000000000000000000000000000000000000000000000001225,560,467
1227,2,1227,472,100000000000000000000000000000000000000000000000000000001226,744,506
1228,42,1228,539,100000000000000000000000000000000000000000000000000000001227,806,875
1229,643,1229,175,100000000000000000000000000000000000000000000000000000001228,822,145
1230,537,1230,369,100000000000000000000000000000000000000000000000000000001229,322,696
1231,377,1231,213,100000000000000000000000000000000000000000000000000000001230,496,95
1232,606,1232,479,100000000000000000000000000000000000000000000000000000001231,713,972
1233,654,1233,386,100000000000000000000000000000000000000000000000000000001232,8,780
1234,633,1234,205,100000000000000000000000000000000000000000000000000000001233,39,212
1235,645,1235,627,100000000000000000000000000000000000000000000000000000001234,27,35
1236,849,1236,468,100000000000000000000000000000000000000000000000000000001235,655,832
1237,308,1237,779,100000000000000000000000000000000000000000000000000000001236,329,814
1238,552,1238,969,100000000000000000000000000000000000000000000000000000001237,565,249
1239,331,1239,92,100000000000000000000000000000000000000000000000000000001238,929,846
1240,124,1240,731,100000000000000000000000000000000000000000000000000000001239,167,225
1241,378,1241,12,100000000000000000000000000000000000000000000000000000001240,132,117
1242,82,1242,542,100000000000000000000000000000000000000000000000000000001241,652,465
1243,613,1243,332,100000000000000000000000000000000000000000000000000000001242,743,540
1244,707,1244,556,100000000000000000000000000000000000000000000000000000001243,328,921
1245,957,1245,716,100000000000000000000000000000000000000000000000000000001244,144,76
1246,639,1246,308,100000000000000000000000000000000000000000000000000000001245,813,827
1247,375,1247,851,100000000000000000000000000000000000000000000000000000001246,953,760
1248,418,1248,936,100000000000000000000000000000000000000000000000000000001247,820,876
1249,728,1249,655,100000000000000000000000000000000000000000000000000000001248,789,58
1250,885,1250,271,100000000000000000000000000000000000000000000000000000001249,700,403
1251,620,1251,935,100000000000000000000000000000000000000000000000000000001250,421,139
1252,600,1252,558,100000000000000000000000000000000000000000000000000000001251,658,577
1253,406,1253,271,100000000000000000000000000000000000000000000000000000001252,890,375
1254,844,1254,183,100000000000000000000000000000000000000000000000000000001253,939,373
1255,607,1255,616,100000000000000000000000000000000000000000000000000000001254,843,439
1256,196,1256,831,100000000000000000000000000000000000000000000000000000001255,200,90
1257,421,1257,538,100000000000000000000000000000000000000000000000000000001256,212,790
1258,929,1258,978,100000000000000000000000000000000000000000000000000000001257,20,252
1259,470,1259,273,100000000000000000000000000000000000000000000000000000001258,673,392
1260,576,1260,426,100000000000000000000000000000000000000000000000000000001259,644,75
1261,520,1261,751,100000000000000000000000000000000000000000000000000000001260,529,267
1262,390,1262,3,100000000000000000000000000000000000000000000000000000001261,44,423
1263,110,1263,939,100000000000000000000000000000000000000000000000000000001262,601,240
1264,445,1264,104,100000000000000000000000000000000000000000000000000000001263,62,601
1265,444,1265,519,100000000000000000000000000000000000000000000000000000001264,68,631
1266,931,1266,474,100000000000000000000000000000000000000000000000000000001265,210,788
1267,757,1267,827,100000000000000000000000000000000000000000000000000000001266,123,774
1268,974,1268,648,100000000000000000000000000000000000000000000000000000001267,597,316
1269,129,1269,4,100000000000000000000000000000000000000000000000000000001268,690,365
1270,331,1270,7,100000000000000000000000000000000000000000000000000000001269,49,488
1271,907,1271,914,100000000000000000000000000000000000000000000000000000001270,975,807
1272,507,1272,840,100000000000000000000000000000000000000000000000000000001271,447,883
1273,935,1273,627,100000000000000000000000000000000000000000000000000000001272,618,116
1274,644,1274,250,100000000000000000000000000000000000000000000000000000001273,922,151
1275,332,1275,329,100000000000000000000000000000000000000000000000000000001274,996,621
1276,975,1276,832,100000000000000000000000000000000000000000000000000000001275,113,915
1277,807,1277,874,100000000000000000000000000000000000000000000000000000001276,724,224
1278,895,1278,994,100000000000000000000000000000000000000000000000000000001277,752,661
1279,787,1279,943,100000000000000000000000000000000000000000000000000000001278,774,138
1280,109,1280,170,100000000000000000000000000000000000000000000000000000001279,844,981
1281,245,1281,603,100000000000000000000000000000000000000000000000000000001280,426,901
1282,322,1282,75,100000000000000000000000000000000000000000000000000000001281,608,336
1283,602,1283,442,100000000000000000000000000000000000000000000000000000001282,611,956
1284,540,1284,351,100000000000000000000000000000000000000000000000000000001283,402,559
1285,400,1285,620,100000000000000000000000000000000000000000000000000000001284,632,827
1286,154,1286,34,100000000000000000000000000000000000000000000000000000001285,408,494
1287,974,1287,373,100000000000000000000000000000000000000000000000000000001286,993,613
1288,75,1288,244,100000000000000000000000000000000000000000000000000000001287,838,224
1289,374,1289,26,100000000000000000000000000000000000000000000000000000001288,27,170
1290,882,1290,580,100000000000000000000000000000000000000000000000000000001289,880,344
1291,888,1291,444,100000000000000000000000000000000000000000000000000000001290,669,810
1292,746,1292,273,100000000000000000000000000000000000000000000000000000001291,347,47
1293,674,1293,66,100000000000000000000000000000000000000000000000000000001292,936,469
1294,248,1294,523,100000000000000000000000000000000000000000000000000000001293,846,907
1295,27,1295,531,100000000000000000000000000000000000000000000000000000001294,806,974
1296,396,1296,817,100000000000000000000000000000000000000000000000000000001295,445,101
1297,858,1297,684,100000000000000000000000000000000000000000000000000000001296,786,574
1298,431,1298,162,100000000000000000000000000000000000000000000000000000001297,516,849
1299,233,1299,473,100000000000000000000000000000000000000000000000000000001298,612,704
1300,201,1300,41,100000000000000000000000000000000000000000000000000000001299,605,952
1301,425,1301,70,100000000000000000000000000000000000000000000000000000001300,409,802
1302,635,1302,969,100000000000000000000000000000000000000000000000000000001301,422,958
1303,488,1303,543,100000000000000000000000000000000000000000000000000000001302,627,341
1304,595,1304,712,100000000000000000000000000000000000000000000000000000001303,812,189
1305,801,1305,944,100000000000000000000000000000000000000000000000000000001304,253,333
1306,105,1306,430,100000000000000000000000000000000000000000000000000000001305,60,350
1307,49,1307,973,100000000000000000000000000000000000000000000000000000001306,257,211
1308,802,1308,397,100000000000000000000000000000000000000000000000000000001307,428,127
1309,274,1309,609,100000000000000000000000000000000000000000000000000000001308,132,513
1310,892,1310,979,100000000000000000000000000000000000000000000000000000001309,324,38
1311,28,1311,655,100000000000000000000000000000000000000000000000000000001310,107,369
1312,518,1312,732,100000000000000000000000000000000000000000000000000000001311,468,995
1313,866,1313,114,100000000000000000000000000000000000000000000000000000001312,844,570
1314,554,1314,525,100000000000000000000000000000000000000000000000000000001313,216,263
1315,710,1315,384,100000000000000000000000000000000000000000000000000000001314,631,574
1316,208,1316,354,100000000000000000000000000000000000000000000000000000001315,374,75
1317,835,1317,230,100000000000000000000000000000000000000000000000000000001316,943,649
1318,336,1318,690,100000000000000000000000000000000000000000000000000000001317,811,350
1319,868,1319,560,100000000000000000000000000000000000000000000000000000001318,209,841
1320,155,1320,630,100000000000000000000000000000000000000000000000000000001319,423,928
1321,111,1321,236,100000000000000000000000000000000000000000000000000000001320,944,598
1322,63,1322,242,100000000000000000000000000000000000000000000000000000001321,101,155
1323,768,1323,957,100000000000000000000000000000000000000000000000000000001322,495,128
1324,921,1324,606,100000000000000000000000000000000000000000000000000000001323,766,267
1325,134,1325,246,100000000000000000000000000000000000000000000000000000001324,211,183
1326,98,1326,525,100000000000000000000000000000000000000000000000000000001325,655,24
1327,90,1327,818,100000000000000000000000000000000000000000000000000000001326,585,38
1328,647,1328,312,100000000000000000000000000000000000000000000000000000001327,700,181
1329,154,1329,668,100000000000000000000000000000000000000000000000000000001328,613,593
1330,137,1330,243,100000000000000000000000000000000000000000000000000000001329,859,471
1331,122,1331,832,100000000000000000000000000000000000000000000000000000001330,490,296
1332,15,1332,551,100000000000000000000000000000000000000000000000000000001331,706,204
1333,74,1333,760,100000000000000000000000000000000000000000000000000000001332,185,620
1334,386,1334,210,100000000000000000000000000000000000000000000000000000001333,375,6
1335,111,1335,64,100000000000000000000000000000000000000000000000000000001334,843,836
1336,331,1336,607,100000000000000000000000000000000000000000000000000000001335,900,856
1337,252,1337,637,100000000000000000000000000000000000000000000000000000001336,699,374
1338,700,1338,311,100000000000000000000000000000000000000000000000000000001337,18,698
1339,772,1339,568,100000000000000000000000000000000000000000000000000000001338,733,734
1340,590,1340,131,100000000000000000000000000000000000000000000000000000001339,204,612
1341,461,1341,829,100000000000000000000000000000000000000000000000000000001340,590,504
1342,95,1342,418,100000000000000000000000000000000000000000000000000000001341,282,139
1343,706,1343,541,100000000000000000000000000000000000000000000000000000001342,609,783
1344,352,1344,34,100000000000000000000000000000000000000000000000000000001343,702,494
1345,221,1345,803,100000000000000000000000000000000000000000000000000000001344,569,701
1346,530,1346,369,100000000000000000000000000000000000000000000000000000001345,212,285
1347,133,1347,865,100000000000000000000000000000000000000000000000000000001346,927,114
1348,555,1348,144,100000000000000000000000000000000000000000000000000000001347,761,554
1349,305,1349,949,100000000000000000000000000000000000000000000000000000001348,424,191
1350,997,1350,719,100000000000000000000000000000000000000000000000000000001349,707,306
1351,739,1351,587,100000000000000000000000000000000000000000000000000000001350,314,512
1352,493,1352,573,100000000000000000000000000000000000000000000000000000001351,313,771
1353,159,1353,302,100000000000000000000000000000000000000000000000000000001352,91,431
1354,390,1354,100,100000000000000000000000000000000000000000000000000000001353,588,937
1355,818,1355,658,100000000000000000000000000000000000000000000000000000001354,810,485
1356,104,1356,432,100000000000000000000000000000000000000000000000000000001355,302,210
1357,427,1357,452,100000000000000000000000000000000000000000000000000000001356,12,6
1358,448,1358,727,100000000000000000000000000000000000000000000000000000001357,356,433
1359,485,1359,407,100000000000000000000000000000000000000000000000000000001358,199,771
1360,673,1360,892,100000000000000000000000000000000000000000000000000000001359,856,155
1361,747,1361,316,100000000000000000000000000000000000000000000000000000001360,76,819
1362,476,1362,66,100000000000000000000000000000000000000000000000000000001361,550,713
1363,217,1363,20,100000000000000000000000000000000000000000000000000000001362,371,149
1364,187,1364,272,100000000000000000000000000000000000000000000000000000001363,989,44
1365,804,1365,167,100000000000000000000000000000000000000000000000000000001364,248,489
1366,861,1366,489,100000000000000000000000000000000000000000000000000000001365,511,311
1367,789,1367,221,100000000000000000000000000000000000000000000000000000001366,722,451
1368,618,1368,329,100000000000000000000000000000000000000000000000000000001367,719,343
1369,953,1369,492,100000000000000000000000000000000000000000000000000000001368,256,752
1370,269,1370,702,100000000000000000000000000000000000000000000000000000001369,91,739
1371,893,1371,557,100000000000000000000000000000000000000000000000000000001370,167,9
1372,151,1372,591,100000000000000000000000000000000000000000000000000000001371,199,609
1373,650,1373,458,100000000000000000000000000000000000000000000000000000001372,101,298
1374,443,1374,586,100000000000000000000000000000000000000000000000000000001373,210,410
1375,460,1375,806,100000000000000000000000000000000000000000000000000000001374,431,366
1376,146,1376,87,100000000000000000000000000000000000000000000000000000001375,490,781
1377,98,1377,256,100000000000000000000000000000000000000000000000000000001376,761,515
1378,896,1378,811,100000000000000000000000000000000000000000000000000000001377,928,139
1379,261,1379,787,100000000000000000000000000000000000000000000000000000001378,389,81
1380,707,1380,390,100000000000000000000000000000000000000000000000000000001379,225,146
1381,3,1381,789,100000000000000000000000000000000000000000000000000000001380,427,436
1382,688,1382,764,100000000000000000000000000000000000000000000000000000001381,331,824
1383,738,1383,921,100000000000000000000000000000000000000000000000000000001382,171,193
1384,832,1384,455,100000000000000000000000000000000000000000000000000000001383,751,335
1385,951,1385,638,100000000000000000000000000000000000000000000000000000001384,502,193
1386,966,1386,382,100000000000000000000000000000000000000000000000000000001385,691,456
1387,873,1387,53,100000000000000000000000000000000000000000000000000000001386,348,495
1388,165,1388,516,100000000000000000000000000000000000000000000000000000001387,468,481
1389,899,1389,773,100000000000000000000000000000000000000000000000000000001388,316,720
1390,215,1390,251,100000000000000000000000000000000000000000000000000000001389,556,518
1391,734,1391,880,100000000000000000000000000000000000000000000000000000001390,717,397
1392,40,1392,659,100000000000000000000000000000000000000000000000000000001391,814,651
1393,808,1393,986,100000000000000000000000000000000000000000000000000000001392,272,748
1394,969,1394,334,100000000000000000000000000000000000000000000000000000001393,786,563
1395,220,1395,921,100000000000000000000000000000000000000000000000000000001394,124,440
1396,327,1396,446,100000000000000000000000000000000000000000000000000000001395,360,770
1397,720,1397,846,100000000000000000000000000000000000000000000000000000001396,59,688
1398,732,1398,893,100000000000000000000000000000000000000000000000000000001397,3,163
1399,811,1399,424,100000000000000000000000000000000000000000000000000000001398,380,34
1400,297,1400,990,100000000000000000000000000000000000000000000000000000001399,300,306
1401,132,1401,73,100000000000000000000000000000000000000000000000000000001400,823,850
1402,491,1402,378,100000000000000000000000000000000000000000000000000000001401,147,499
1403,933,1403,212,100000000000000000000000000000000000000000000000000000001402,429,187
1404,850,1404,169,100000000000000000000000000000000000000000000000000000001403,362,220
1405,95,1405,925,100000000000000000000000000000000000000000000000000000001404,915,6
1406,7,1406,362,100000000000000000000000000000000000000000000000000000001405,768,46
1407,986,1407,920,100000000000000000000000000000000000000000000000000000001406,201,105
1408,444,1408,462,100000000000000000000000000000000000000000000000000000001407,155,854
1409,299,1409,224,100000000000000000000000000000000000000000000000000000001408,330,608
1410,466,1410,258,100000000000000000000000000000000000000000000000000000001409,44,751
1411,585,1411,634,100000000000000000000000000000000000000000000000000000001410,748,474
1412,224,1412,289,100000000000000000000000000000000000000000000000000000001411,703,207
1413,874,1413,396,100000000000000000000000000000000000000000000000000000001412,383,206
1414,80,1414,524,100000000000000000000000000000000000000000000000000000001413,197,868
1415,250,1415,715,100000000000000000000000000000000000000000000000000000001414,525,98
1416,152,1416,855,100000000000000000000000000000000000000000000000000000001415,317,242
1417,544,1417,412,100000000000000000000000000000000000000000000000000000001416,773,925
1418,188,1418,611,100000000000000000000000000000000000000000000000000000001417,70,513
1419,281,1419,499,100000000000000000000000000000000000000000000000000000001418,837,946
1420,780,1420,994,100000000000000000000000000000000000000000000000000000001419,675,333
1421,616,1421,515,100000000000000000000000000000000000000000000000000000001420,102,112
1422,289,1422,869,100000000000000000000000000000000000000000000000000000001421,738,504
1423,295,1423,186,100000000000000000000000000000000000000000000000000000001422,300,789
1424,37,1424,132,100000000000000000000000000000000000000000000000000000001423,242,222
1425,484,1425,130,100000000000000000000000000000000000000000000000000000001424,865,999
1426,32,1426,283,100000000000000000000000000000000000000000000000000000001425,108,132
1427,478,1427,232,100000000000000000000000000000000000000000000000000000001426,277,949
1428,273,1428,912,100000000000000000000000000000000000000000000000000000001427,4,722
1429,298,1429,891,100000000000000000000000000000000000000000000000000000001428,400,509
1430,740,1430,152,100000000000000000000000000000000000000000000000000000001429,598,238
1431,196,1431,355,100000000000000000000000000000000000000000000000000000001430,470,491
1432,411,1432,477,100000000000000000000000000000000000000000000000000000001431,442,241
1433,542,1433,972,100000000000000000000000000000000000000000000000000000001432,229,621
1434,247,1434,174,100000000000000000000000000000000000000000000000000000001433,360,485
1435,615,1435,654,100000000000000000000000000000000000000000000000000000001434,583,754
1436,633,1436,416,100000000000000000000000000000000000000000000000000000001435,250,802
1437,791,1437,679,100000000000000000000000000000000000000000000000000000001436,279,233
1438,176,1438,42,100000000000000000000000000000000000000000000000000000001437,698,47
1439,453,1439,969,100000000000000000000000000000000000000000000000000000001438,32,123
1440,823,1440,274,100000000000000000000000000000000000000000000000000000001439,534,269
1441,290,1441,778,100000000000000000000000000000000000000000000000000000001440,287,804
1442,588,1442,915,100000000000000000000000000000000000000000000000000000001441,667,785
1443,601,1443,180,100000000000000000000000000000000000000000000000000000001442,765,888
1444,512,1444,607,100000000000000000000000000000000000000000000000000000001443,997,885
1445,248,1445,480,100000000000000000000000000000000000000000000000000000001444,257,213
1446,802,1446,263,100000000000000000000000000000000000000000000000000000001445,211,364
1447,75,1447,82,100000000000000000000000000000000000000000000000000000001446,53,117
1448,424,1448,491,100000000000000000000000000000000000000000000000000000001447,159,142
1449,757,1449,696,100000000000000000000000000000000000000000000000000000001448,304,9
1450,846,1450,171,100000000000000000000000000000000000000000000000000000001449,801,529
1451,794,1451,299,100000000000000000000000000000000000000000000000000000001450,819,730
1452,96,1452,119,100000000000000000000000000000000000000000000000000000001451,172,757
1453,647,1453,344,100000000000000000000000000000000000000000000000000000001452,593,356
1454,267,1454,313,100000000000000000000000000000000000000000000000000000001453,527,441
1455,592,1455,102,100000000000000000000000000000000000000000000000000000001454,335,503
1456,625,1456,179,100000000000000000000000000000000000000000000000000000001455,448,918
1457,623,1457,232,100000000000000000000000000000000000000000000000000000001456,920,442
1458,129,1458,403,100000000000000000000000000000000000000000000000000000001457,642,211
1459,802,1459,789,100000000000000000000000000000000000000000000000000000001458,342,277
1460,300,1460,655,100000000000000000000000000000000000000000000000000000001459,907,861
1461,966,1461,793,100000000000000000000000000000000000000000000000000000001460,36,186
1462,667,1462,590,100000000000000000000000000000000000000000000000000000001461,722,811
1463,717,1463,693,100000000000000000000000000000000000000000000000000000001462,111,959
1464,401,1464,600,100000000000000000000000000000000000000000000000000000001463,417,986
1465,901,1465,609,100000000000000000000000000000000000000000000000000000001464,360,151
1466,28,1466,347,100000000000000000000000000000000000000000000000000000001465,954,798
1467,222,1467,136,100000000000000000000000000000000000000000000000000000001466,428,231
1468,241,1468,711,100000000000000000000000000000000000000000000000000000001467,429,940
1469,500,1469,18,100000000000000000000000000000000000000000000000000000001468,317,760
1470,466,1470,711,100000000000000000000000000000000000000000000000000000001469,300,240
1471,976,1471,462,100000000000000000000000000000000000000000000000000000001470,40,41
1472,216,1472,625,100000000000000000000000000000000000000000000000000000001471,606,264
1473,940,1473,757,100000000000000000000000000000000000000000000000000000001472,973,354
1474,697,1474,961,100000000000000000000000000000000000000000000000000000001473,129,642
1475,32,1475,288,100000000000000000000000000000000000000000000000000000001474,561,916
1476,346,1476,768,100000000000000000000000000000000000000000000000000000001475,289,893
1477,154,1477,750,100000000000000000000000000000000000000000000000000000001476,888,710
1478,926,1478,835,100000000000000000000000000000000000000000000000000000001477,51,148
1479,572,1479,452,100000000000000000000000000000000000000000000000000000001478,269,775
1480,420,1480,495,100000000000000000000000000000000000000000000000000000001479,972,200
1481,210,1481,838,100000000000000000000000000000000000000000000000000000001480,245,422
